GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,SCSAA,SMSAA,URB_AREAA,AREANAME,CENCNTY,CBD,SEA,CS2001,CS2002,CS2003,CS2004,CS2005,CS2006,CS2007,CS2008,CS2009,CS2010,CS2011,CS2012,CS2013,CS2014,CS2015,CY7001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Standard Consolidated Statistical Area Code,Standard Metropolitan Statistical Area Code,Urban Area Code,Area Name,1970 Central County Code,Central Business District,State Economic Area,Paying cash rent: Less than $30,Paying cash rent: $30-$39,Paying cash rent: $40-$49,Paying cash rent: $50-$59,Paying cash rent: $60-$69,Paying cash rent: $70-$79,Paying cash rent: $80-$89,Paying cash rent: $90-$99,Paying cash rent: $100-$119,Paying cash rent: $120-$149,Paying cash rent: $150-$199,Paying cash rent: $200-$249,Paying cash rent: $250-$299,Paying cash rent: $300 or more,Without payment of cash rent,Total
"G2500270730801","1970","1","1","Massachusetts","25","Worcester","027",,,"730801",,"9240",,"Tract 7308.01","0","1","B",0,0,0,0,0,0,0,0,18,17,48,5,0,0,33,4482
"G2500270730802","1970","1","1","Massachusetts","25","Worcester","027",,,"730802",,"9240",,"Tract 7308.02","0","1","B",0,0,0,0,0,7,5,28,62,88,84,55,11,37,5,2678
"G2500270730901","1970","1","1","Massachusetts","25","Worcester","027",,,"730901",,"9240",,"Tract 7309.01","0","1","B",0,0,0,0,0,4,13,12,41,87,142,17,7,0,9,4063
"G2500270730902","1970","1","1","Massachusetts","25","Worcester","027",,,"730902",,"9240",,"Tract 7309.02","0","1","B",0,0,32,32,5,5,0,0,10,41,65,0,0,0,10,2971
"G25002707310","1970","1","1","Massachusetts","25","Worcester","027",,,"7310",,"9240",,"Tract 7310","0","1","B",0,0,0,4,0,15,69,93,120,114,35,0,0,0,30,5251
"G2500270731101","1970","1","1","Massachusetts","25","Worcester","027",,,"731101",,"9240",,"Tract 7311.01","0","1","B",0,0,0,39,45,53,61,96,181,132,98,0,0,0,5,4325
"G2500270731102","1970","1","1","Massachusetts","25","Worcester","027",,,"731102",,"9240",,"Tract 7311.02","0","1","B",0,0,0,0,0,15,15,35,92,120,83,6,0,0,4,2903
"G2500270731201","1970","1","1","Massachusetts","25","Worcester","027",,,"731201",,"9240",,"Tract 7312.01","0","1","B",0,0,20,31,61,125,186,220,658,532,162,5,0,0,21,7184
"G2500270731202","1970","1","1","Massachusetts","25","Worcester","027",,,"731202",,"9240",,"Tract 7312.02","0","1","B",-1,,,,,,,,,,,,,,,1012
"G25002707313","1970","1","1","Massachusetts","25","Worcester","027",,,"7313",,"9240",,"Tract 7313","0","1","B",5,8,58,104,117,164,211,172,327,195,78,5,0,0,9,4928
"G25002707314","1970","1","1","Massachusetts","25","Worcester","027",,,"7314",,"9240",,"Tract 7314","0","1","B",0,0,183,161,91,98,211,130,422,326,88,0,9,0,16,5350
"G25002707315","1970","1","1","Massachusetts","25","Worcester","027",,,"7315",,"9240",,"Tract 7315","0","1","B",10,11,12,18,61,91,210,249,402,370,102,5,0,0,27,5130
"G25002707316","1970","1","1","Massachusetts","25","Worcester","027",,,"7316",,"9240",,"Tract 7316","0","1","B",5,10,36,22,93,121,184,193,409,363,414,79,11,11,43,6585
"G25002707317","1970","1","1","Massachusetts","25","Worcester","027",,,"7317",,"9240",,"Tract 7317","0","0","B",0,46,194,99,211,47,118,75,176,311,101,18,0,25,33,3139
"G25002707318","1970","1","1","Massachusetts","25","Worcester","027",,,"7318",,"9240",,"Tract 7318","0","1","B",16,4,37,41,90,142,282,275,348,125,24,11,0,0,45,6070
"G25002707319","1970","1","1","Massachusetts","25","Worcester","027",,,"7319",,"9240",,"Tract 7319","0","1","B",0,0,0,5,53,93,154,236,397,288,119,11,0,0,64,6194
"G2500270732001","1970","1","1","Massachusetts","25","Worcester","027",,,"732001",,"9240",,"Tract 7320.01","0","1","B",0,0,107,147,84,217,269,78,11,23,29,0,0,0,0,3377
"G2500270732002","1970","1","1","Massachusetts","25","Worcester","027",,,"732002",,"9240",,"Tract 7320.02","0","1","B",0,0,66,6,6,6,0,7,28,19,6,0,0,0,7,2147
"G25002707321","1970","1","1","Massachusetts","25","Worcester","027",,,"7321",,"9240",,"Tract 7321","0","1","B",-1,,,,,,,,,,,,,,,1344
"G2500270732201","1970","1","1","Massachusetts","25","Worcester","027",,,"732201",,"9240",,"Tract 7322.01","0","1","B",0,0,142,50,0,10,16,31,106,67,56,15,0,0,16,2908
"G2500270732202","1970","1","1","Massachusetts","25","Worcester","027",,,"732202",,"9240",,"Tract 7322.02","0","1","B",0,0,0,0,5,30,67,76,131,91,30,5,0,0,25,3449
"G2500270732203","1970","1","1","Massachusetts","25","Worcester","027",,,"732203",,"9240",,"Tract 7322.03","0","1","B",0,0,19,11,39,52,75,78,152,78,18,0,0,0,11,2732
"G25002707323","1970","1","1","Massachusetts","25","Worcester","027",,,"7323",,"9240",,"Tract 7323","0","1","B",0,5,0,5,16,57,111,136,328,272,103,15,0,0,26,8331
"G25002707324","1970","1","1","Massachusetts","25","Worcester","027",,,"7324",,"9240",,"Tract 7324","0","1","B",0,0,40,59,56,163,271,320,521,288,63,10,0,0,59,8300
"G25002707325","1970","1","1","Massachusetts","25","Worcester","027",,,"7325",,"9240",,"Tract 7325","0","1","B",0,18,21,66,67,123,154,78,77,81,9,0,0,0,0,2267
"G25002707326","1970","1","1","Massachusetts","25","Worcester","027",,,"7326",,"9240",,"Tract 7326","0","1","B",0,0,26,37,95,151,213,210,337,186,71,0,0,0,15,4898
"G25002707327","1970","1","1","Massachusetts","25","Worcester","027",,,"7327",,"9240",,"Tract 7327","0","1","B",0,0,15,9,37,96,128,143,294,115,69,6,0,0,11,4142
"G25002707328","1970","1","1","Massachusetts","25","Worcester","027",,,"7328",,"9240",,"Tract 7328","0","1","B",0,0,0,5,39,29,41,56,111,140,36,10,0,0,25,5512
"G2500270732901","1970","1","1","Massachusetts","25","Worcester","027",,,"732901",,"9240",,"Tract 7329.01","0","1","B",0,0,10,30,47,93,118,130,158,100,22,0,0,0,41,5386
"G2500270732902","1970","1","1","Massachusetts","25","Worcester","027",,,"732902",,"9240",,"Tract 7329.02","0","1","B",-1,,,,,,,,,,,,,,,1858
"G25002707330","1970","1","1","Massachusetts","25","Worcester","027",,,"7330",,"9240",,"Tract 7330","0","1","B",0,0,19,50,68,132,200,198,296,122,14,0,0,4,22,5106
"G2500270733101","1970","1","1","Massachusetts","25","Worcester","027",,,"733101",,"9240",,"Tract 7331.01","0","1","B",0,0,0,0,0,8,24,15,30,17,44,0,0,0,20,2276
"G2500270733102","1970","1","1","Massachusetts","25","Worcester","027",,,"733102",,"9240",,"Tract 7331.02","0","1","B",0,5,0,6,5,9,27,32,89,74,16,0,0,0,12,2613
"G25002707351","1970","1","1","Massachusetts","25","Worcester","027",,,"7351",,"9240",,"Tract 7351","0","1","B",0,0,0,44,0,27,28,11,44,76,14,0,0,4,25,5052
"G25002707352","1970","1","1","Massachusetts","25","Worcester","027",,,"7352",,"9240",,"Tract 7352","0","1","B",0,0,0,0,5,12,22,49,46,48,10,0,0,0,48,4048
"G25002707361","1970","1","1","Massachusetts","25","Worcester","027",,,"7361",,"9240",,"Tract 7361","0","1","B",0,0,0,0,0,0,0,5,20,15,37,6,0,0,6,2208
"G25002707362","1970","1","1","Massachusetts","25","Worcester","027",,,"7362",,"9240",,"Tract 7362","0","1","B",0,0,0,5,0,22,9,0,33,11,10,5,0,5,36,3940
"G25002707363","1970","1","1","Massachusetts","25","Worcester","027",,,"7363",,"9240",,"Tract 7363","0","1","B",0,4,0,0,0,10,5,11,29,21,9,3,3,0,30,2697
"G25002707364","1970","1","1","Massachusetts","25","Worcester","027",,,"7364",,"9240",,"Tract 7364","0","1","B",0,0,0,0,0,0,0,5,0,30,23,5,0,0,11,2491
"G25002707365","1970","1","1","Massachusetts","25","Worcester","027",,,"7365",,"9240",,"Tract 7365","0","1","B",0,0,0,0,5,0,0,4,34,20,73,6,4,0,14,3954
"G25002707371","1970","1","1","Massachusetts","25","Worcester","027",,,"7371",,"9240",,"Tract 7371","0","1","B",0,0,11,0,22,18,47,43,72,22,5,0,0,0,37,4427
"G25002707372","1970","1","1","Massachusetts","25","Worcester","027",,,"7372",,"9240",,"Tract 7372","0","1","B",0,0,20,21,24,47,44,35,89,32,9,0,0,5,13,2113
"G25002707373","1970","1","1","Massachusetts","25","Worcester","027",,,"7373",,"9240",,"Tract 7373","0","1","B",0,0,10,10,0,25,62,26,90,75,56,0,0,0,19,5541
"G25002707381","1970","1","1","Massachusetts","25","Worcester","027",,,"7381",,"9240",,"Tract 7381","0","1","B",0,0,4,19,31,68,56,67,136,71,5,0,0,0,30,2918
"G25002707382","1970","1","1","Massachusetts","25","Worcester","027",,,"7382",,"9240",,"Tract 7382","0","1","B",0,0,0,31,14,17,10,23,26,28,40,4,0,5,15,4236
"G25002707383","1970","1","1","Massachusetts","25","Worcester","027",,,"7383",,"9240",,"Tract 7383","0","1","B",0,4,0,0,20,9,31,17,35,43,17,0,0,0,21,3347
"G25002707384","1970","1","1","Massachusetts","25","Worcester","027",,,"7384",,"9240",,"Tract 7384","0","1","B",-1,,,,,,,,,,,,,,,1160
"G25002707391","1970","1","1","Massachusetts","25","Worcester","027",,,"7391",,"9240",,"Tract 7391","0","1","B",0,0,0,0,0,6,6,6,31,85,37,6,0,0,12,3526
"G25002707392","1970","1","1","Massachusetts","25","Worcester","027",,,"7392",,"9240",,"Tract 7392","0","1","B",0,0,8,4,15,27,37,40,61,75,67,5,0,0,18,4091
"G25002707393","1970","1","1","Massachusetts","25","Worcester","027",,,"7393",,"9240",,"Tract 7393","0","1","B",0,0,0,0,0,0,0,0,15,43,124,0,0,0,11,3196
"G25002707394","1970","1","1","Massachusetts","25","Worcester","027",,,"7394",,"9240",,"Tract 7394","0","1","B",0,0,6,0,7,6,18,0,17,36,28,6,7,0,17,4537
"G25002707395","1970","1","1","Massachusetts","25","Worcester","027",,,"7395",,"9240",,"Tract 7395","0","1","B",0,0,0,0,0,0,6,22,18,13,35,5,0,0,11,3888
"G25002707401","1970","1","1","Massachusetts","25","Worcester","027",,,"7401",,"9240",,"Tract 7401","0","1","B",0,0,0,11,0,0,8,0,16,58,38,8,18,0,37,7160
"G25002707402","1970","1","1","Massachusetts","25","Worcester","027",,,"7402",,"9240",,"Tract 7402","0","1","B",0,0,0,0,45,18,8,12,34,85,75,7,0,0,5,2058
"G25002707411","1970","1","1","Massachusetts","25","Worcester","027",,,"7411",,,,"Tract 7411","0","1","B",0,0,0,13,4,6,5,10,43,46,39,17,9,10,34,5798
"G25002707421","1970","1","1","Massachusetts","25","Worcester","027",,,"7421",,"9240",,"Tract 7421","0","1","B",-1,,,,,,,,,,,,,,,324
"G25002707422","1970","1","1","Massachusetts","25","Worcester","027",,,"7422",,"9240",,"Tract 7422","0","1","B",0,0,4,0,0,0,12,0,0,26,105,65,6,5,11,4195
"G25002707423","1970","1","1","Massachusetts","25","Worcester","027",,,"7423",,"9240",,"Tract 7423","0","1","B",0,11,10,0,24,20,65,11,164,117,156,0,0,4,32,4474
"G25002707424","1970","1","1","Massachusetts","25","Worcester","027",,,"7424",,"9240",,"Tract 7424","0","1","B",0,0,0,0,0,0,6,0,0,22,9,0,0,0,5,3601
"G25002707431","1970","1","1","Massachusetts","25","Worcester","027",,,"7431",,"9240",,"Tract 7431","0","1","B",0,5,0,11,54,23,12,38,32,25,29,18,0,0,17,3484
"G25002707441","1970","1","1","Massachusetts","25","Worcester","027",,,"7441",,,,"Tract 7441","0","1","B",0,0,0,0,0,6,0,5,24,11,26,33,6,0,6,5379
"G25002707442","1970","1","1","Massachusetts","25","Worcester","027",,,"7442",,,,"Tract 7442","0","1","B",0,5,0,9,35,29,29,25,116,137,49,6,6,0,39,5110
"G25002707443","1970","1","1","Massachusetts","25","Worcester","027",,,"7443",,,,"Tract 7443","0","1","B",0,0,65,11,38,55,86,78,220,152,51,5,6,0,66,4317
"G25002707444","1970","1","1","Massachusetts","25","Worcester","027",,,"7444",,,,"Tract 7444","0","1","B",0,0,0,98,18,26,84,71,186,129,52,0,0,5,32,4546
"G25002707451","1970","1","1","Massachusetts","25","Worcester","027",,,"7451",,,,"Tract 7451","0","1","B",0,0,0,39,11,11,32,29,56,90,42,0,11,0,17,4379
"G25002707461","1970","1","1","Massachusetts","25","Worcester","027",,,"7461",,,,"Tract 7461","0","1","B",0,0,0,5,45,15,11,5,34,22,6,0,0,0,10,2437
"G25002707471","1970","1","1","Massachusetts","25","Worcester","027",,,"7471",,"6480",,"Tract 7471","0","1","B",0,7,16,34,91,58,110,88,122,49,14,0,0,0,53,6438
"G25002707481","1970","1","1","Massachusetts","25","Worcester","027",,,"7481",,"6480",,"Tract 7481","0","1","B",0,0,0,14,0,28,0,33,10,0,0,0,0,0,25,1892
"G25002707491","1970","1","1","Massachusetts","25","Worcester","027",,,"7491",,,,"Tract 7491","0","1","B",0,4,10,4,8,8,22,24,24,30,17,0,0,0,11,2981
"G25002707492","1970","1","1","Massachusetts","25","Worcester","027",,,"7492",,,,"Tract 7492","0","1","B",5,5,5,54,59,90,78,110,120,88,33,6,0,0,63,5272
"G25002707501","1970","1","1","Massachusetts","25","Worcester","027",,,"7501",,"9240",,"Tract 7501","0","1","B",0,0,10,60,98,105,112,173,269,153,31,4,0,0,16,5030
"G25002707502","1970","1","1","Massachusetts","25","Worcester","027",,,"7502",,"9240",,"Tract 7502","0","1","B",0,0,27,13,9,51,27,39,77,36,9,4,6,0,34,4176
"G25002707503","1970","1","1","Massachusetts","25","Worcester","027",,,"7503",,"9240",,"Tract 7503","0","1","B",10,0,19,19,58,27,74,24,91,23,0,0,0,0,15,2589
"G25002707511","1970","1","1","Massachusetts","25","Worcester","027",,,"7511",,"9240",,"Tract 7511","0","1","B",0,0,7,10,50,20,16,42,41,31,26,5,0,0,41,4590
"G25002707521","1970","1","1","Massachusetts","25","Worcester","027",,,"7521",,,,"Tract 7521","0","1","B",0,10,10,0,20,53,42,53,80,41,7,0,0,0,25,3987
"G25002707531","1970","1","1","Massachusetts","25","Worcester","027",,,"7531",,"9240",,"Tract 7531","0","1","B",0,5,0,0,10,9,5,26,88,96,31,5,0,5,13,4202
"G25002707532","1970","1","1","Massachusetts","25","Worcester","027",,,"7532",,"9240",,"Tract 7532","0","1","B",0,5,0,5,21,15,44,52,60,87,53,5,0,0,20,6143
"G25002707541","1970","1","1","Massachusetts","25","Worcester","027",,,"7541",,,,"Tract 7541","0","1","B",0,0,6,6,35,12,29,23,18,12,31,7,0,0,26,3446
"G25002707542","1970","1","1","Massachusetts","25","Worcester","027",,,"7542",,,,"Tract 7542","0","1","B",0,0,17,16,57,82,108,63,101,67,0,6,0,0,16,3653
"G25002707543","1970","1","1","Massachusetts","25","Worcester","027",,,"7543",,,,"Tract 7543","0","1","B",10,58,59,138,143,174,172,118,210,57,0,0,0,0,28,4076
"G25002707544","1970","1","1","Massachusetts","25","Worcester","027",,,"7544",,,,"Tract 7544","0","1","B",0,5,15,46,64,99,126,81,94,79,37,0,0,0,18,3742
"G25002707551","1970","1","1","Massachusetts","25","Worcester","027",,,"7551",,,,"Tract 7551","0","1","B",11,17,15,32,68,88,68,45,140,44,9,6,0,0,26,3470
"G25002707552","1970","1","1","Massachusetts","25","Worcester","027",,,"7552",,,,"Tract 7552","0","1","B",0,5,0,14,15,8,21,15,38,71,30,0,0,0,22,4617
"G25002707561","1970","1","1","Massachusetts","25","Worcester","027",,,"7561",,,,"Tract 7561","0","1","B",0,5,4,0,10,5,17,11,63,59,76,5,0,0,21,4483
"G25002707571","1970","1","1","Massachusetts","25","Worcester","027",,,"7571",,,,"Tract 7571","0","1","B",0,6,33,47,111,103,70,137,96,62,28,0,0,0,49,4563
"G25002707572","1970","1","1","Massachusetts","25","Worcester","027",,,"7572",,,,"Tract 7572","0","1","B",0,6,0,17,74,56,120,128,136,85,21,0,0,0,9,2683
"G25002707573","1970","1","1","Massachusetts","25","Worcester","027",,,"7573",,,,"Tract 7573","0","1","B",7,17,31,46,139,146,152,126,213,92,26,5,0,0,22,3458
"G25002707574","1970","1","1","Massachusetts","25","Worcester","027",,,"7574",,,,"Tract 7574","0","1","B",0,9,0,9,10,44,49,74,121,49,27,9,0,0,25,3289
"G25002707575","1970","1","1","Massachusetts","25","Worcester","027",,,"7575",,,,"Tract 7575","0","1","B",0,5,5,5,10,34,39,31,36,42,0,6,0,0,16,3064
"G25002707581","1970","1","1","Massachusetts","25","Worcester","027",,,"7581",,,,"Tract 7581","0","1","B",0,6,4,9,18,19,19,38,67,40,54,0,0,5,25,4878
"G25002707591","1970","1","1","Massachusetts","25","Worcester","027",,,"7591",,"9240",,"Tract 7591","0","1","B",5,5,0,5,6,5,19,9,20,14,5,0,0,0,10,1971
"G25002707601","1970","1","1","Massachusetts","25","Worcester","027",,,"7601",,"9240",,"Tract 7601","0","1","B",0,0,0,6,7,16,12,6,32,28,16,5,0,5,19,2121
"G25002707611","1970","1","1","Massachusetts","25","Worcester","027",,,"7611",,"8000",,"Tract 7611","0","1","B",0,0,7,11,20,53,61,39,70,4,40,0,0,0,29,3575
